camp_airport_dist_km,AirportID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TzDatabaseTimezone,Type,team,city_camp,country_camp,camp_name,camp_lat,camp_long
66.7143682497937,12185,Tracy Municipal Airport,Tracy,USA,\N,KTCY,37.68899917602539,-121.44200134277344,193,-8,A,\N,airport,Australia,San Francisco Bay Area,USA,Oakland Roots/Soul Training Facility,37.7505,-122.1965
57.407850488877266,12185,Tracy Municipal Airport,Tracy,USA,\N,KTCY,37.68899917602539,-121.44200134277344,193,-8,A,\N,airport,Paraguay,San Francisco Bay Area,USA,Spartan Soccer Complex,37.346,-121.9285
15.308265713094888,12469,Bolton Field,Columbus,USA,\N,KTZR,39.90119934082031,-83.13690185546875,905,4,A,\N,airport,Ecuador,Columbus,USA,Columbus Crew Performance Centre,39.857,-82.967
26.254807650695962,12672,Marion County Brown Field,Jasper,USA,APT,KAPT,35.060699,-85.585297,641,-5,A,\N,airport,Spain,Chattanooga,USA,Baylor School,35.0822,-85.298
32.191094827030454,12796,Danielson Airport,Danielson,USA,\N,KLZD,41.819698333740234,-71.9010009765625,238,-5,A,\N,airport,Ghana,Boston,USA,Bryant University,41.9173,-71.535
11.526089219188739,13022,Harbour (Public) Heliport,Vancouver,Canada,\N,CBC7,49.2868921105,-123.106112257,2,-8,A,\N,airport,Canada,Vancouver,CAN,National Soccer Development Centre,49.2444,-123.251
67.16878051773035,13123,Stanly County Airport,Albemarle,USA,\N,KVUJ,35.416698455811,-80.150802612305,609,-4,A,\N,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
39.43773077277879,13124,Davidson County Airport,Lexington,USA,\N,KEXX,35.78110122680664,-80.30380249023438,733,-4,A,\N,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
54.922506834462155,13124,Davidson County Airport,Lexington,USA,\N,KEXX,35.78110122680664,-80.30380249023438,733,-4,A,\N,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
44.259646527993695,13127,Lathan Strip,Mocksville,USA,\N,5NC2,34.87630081176758,-80.61920166015625,575,-4,A,\N,airport,Scotland,Charlotte,USA,Charlotte FC,35.2253,-80.853
59.83219962916335,13137,Blue Ridge Airport,Martinsville,USA,\N,KMTV,36.63069915771485,-80.01830291748047,941,-4,A,\N,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
65.25730207930846,13137,Blue Ridge Airport,Martinsville,USA,\N,KMTV,36.63069915771485,-80.01830291748047,941,-4,A,\N,airport,Norway,Greensboro,USA,UNC Greensboro,36.0688,-79.808
43.65070921123579,13138,Mount Airy Surry County Airport,Mount Airy,USA,\N,KMWK,36.45970154,-80.5530014,1249,-4,A,\N,airport,Germany,Winston-Salem,USA,Wake Forest University,36.1352,-80.2789
30.18927617409771,13189,Santa Ynez Airport,Santa Ynez,USA,SQA,KIZA,34.60680008,-120.0759964,674,-8,A,\N,airport,Austria,Goleta,USA,UC Santa Barbara - Harder Stadium,34.4128,-119.8455
42.17051202637585,13189,Santa Ynez Airport,Santa Ynez,USA,SQA,KIZA,34.60680008,-120.0759964,674,-8,A,\N,airport,Qatar,Santa Barbara,USA,Westmont College,34.4427,-119.661
12.303845355179126,13607,John C Tune Airport,Nashville,USA,\N,KJWN,36.18239974975586,-86.88670349121094,495,-5,A,\N,airport,Japan,Nashville,USA,Nashville SC,36.13,-86.766
61.10645786144773,13717,Camp Pendleton MCAS (Munn Field) Airport,Oceanside,USA,\N,KNFG,33.30130005,-117.3550034,78,\N,\N,\N,airport,New Zealand,San Diego,USA,University of San Diego - Torero Stadium,32.77,-117.1875
40.85859879823046,13717,Camp Pendleton MCAS (Munn Field) Airport,Oceanside,USA,\N,KNFG,33.30130005,-117.3550034,78,\N,\N,\N,airport,Switzerland,San Diego,USA,SDJA,32.9481,-117.234
54.535037221324686,13717,Camp Pendleton MCAS (Munn Field) Airport,Oceanside,USA,\N,KNFG,33.30130005,-117.3550034,78,\N,\N,\N,airport,USA,Irvine,USA,Great Park Sports Complex,33.6713,-117.741
64.2925860564699,13758,Granbury Regional Airport,Granbury,USA,\N,KGDJ,32.44440079,-97.81690216,778,-5,A,\N,airport,Czechia,Dallas,USA,Mansfield Multipurpose Stadium,32.555,-97.144
