"REF_DATE","GEO","DGUID","Air passenger traffic","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Wemindji, Quebec","","Total, passenger sector","Number","223","units","0","v65780497","5025.4","","x","","","0"
"2020","Wemindji, Quebec","","Domestic sector","Number","223","units","0","v65780498","5025.5","","x","","","0"
"2020","Wemindji, Quebec","","Transborder sector","Number","223","units","0","v65780499","5025.6","0","","","","0"
"2020","Wemindji, Quebec","","Other International sector","Number","223","units","0","v65780500","5025.7","0","","","","0"
"2020","Wemindji, Quebec","","Passenger flights","Number","223","units","0","v65780501","5025.8","","x","","","0"
"2020","Ontario","2021A000235","Total, passengers enplaned and deplaned","Number","223","units","0","v65781742","106000.1","15965830","","","","0"
"2020","Ontario","2021A000235","Passengers enplaned","Number","223","units","0","v65781743","106000.2","7863441","","","","0"
"2020","Ontario","2021A000235","Passengers deplaned","Number","223","units","0","v65781744","106000.3","8102389","","","","0"
"2020","Ontario","2021A000235","Total, passenger sector","Number","223","units","0","v65781745","106000.4","15965830","","","","0"
"2020","Ontario","2021A000235","Domestic sector","Number","223","units","0","v65781746","106000.5","7609438","","","","0"
"2020","Ontario","2021A000235","Transborder sector","Number","223","units","0","v65781747","106000.6","3316544","","","","0"
"2020","Ontario","2021A000235","Other International sector","Number","223","units","0","v65781748","106000.7","5039848","","","","0"
"2020","Ontario","2021A000235","Passenger flights","Number","223","units","0","v65781749","106000.8","244740","","","","0"
"2020","Armstrong, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v1007918607","5360.1","0","","","","0"
"2020","Armstrong, Ontario","","Passengers enplaned","Number","223","units","0","v1007918608","5360.2","0","","","","0"
"2020","Armstrong, Ontario","","Passengers deplaned","Number","223","units","0","v1007918609","5360.3","0","","","","0"
"2020","Armstrong, Ontario","","Total, passenger sector","Number","223","units","0","v1007918610","5360.4","0","","","","0"
"2020","Armstrong, Ontario","","Domestic sector","Number","223","units","0","v1007918611","5360.5","0","","","","0"
"2020","Armstrong, Ontario","","Transborder sector","Number","223","units","0","v1007918612","5360.6","0","","","","0"
"2020","Armstrong, Ontario","","Other International sector","Number","223","units","0","v1007918613","5360.7","0","","","","0"
"2020","Armstrong, Ontario","","Passenger flights","Number","223","units","0","v1007918614","5360.8","","x","","","0"
"2020","Attawapiskat, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779910","4119.1","","x","","","0"
"2020","Attawapiskat, Ontario","","Passengers enplaned","Number","223","units","0","v65779911","4119.2","","x","","","0"
"2020","Attawapiskat, Ontario","","Passengers deplaned","Number","223","units","0","v65779912","4119.3","","x","","","0"
"2020","Attawapiskat, Ontario","","Total, passenger sector","Number","223","units","0","v65779913","4119.4","","x","","","0"
"2020","Attawapiskat, Ontario","","Domestic sector","Number","223","units","0","v65779914","4119.5","","x","","","0"
"2020","Attawapiskat, Ontario","","Transborder sector","Number","223","units","0","v65779915","4119.6","0","","","","0"
"2020","Attawapiskat, Ontario","","Other International sector","Number","223","units","0","v65779916","4119.7","0","","","","0"
"2020","Attawapiskat, Ontario","","Passenger flights","Number","223","units","0","v65779917","4119.8","","x","","","0"
"2020","Atwood/Coghlin, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v1456727242","24474.1","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Passengers enplaned","Number","223","units","0","v1456727238","24474.2","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Passengers deplaned","Number","223","units","0","v1456727243","24474.3","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Total, passenger sector","Number","223","units","0","v1456727237","24474.4","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Domestic sector","Number","223","units","0","v1456727240","24474.5","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Transborder sector","Number","223","units","0","v1456727239","24474.6","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Other International sector","Number","223","units","0","v1456727241","24474.7","0","","","","0"
"2020","Atwood/Coghlin, Ontario","","Passenger flights","Number","223","units","0","v1456727244","24474.8","","x","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781406","6051.1","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Passengers enplaned","Number","223","units","0","v65781407","6051.2","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Passengers deplaned","Number","223","units","0","v65781408","6051.3","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Total, passenger sector","Number","223","units","0","v65781409","6051.4","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Domestic sector","Number","223","units","0","v65781410","6051.5","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Transborder sector","Number","223","units","0","v65781411","6051.6","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Other International sector","Number","223","units","0","v65781412","6051.7","0","","","","0"
"2020","Barrie-Orillia-Lake Simcoe Regional, Ontario","","Passenger flights","Number","223","units","0","v65781413","6051.8","","x","","","0"
"2020","Bearskin Lake, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780238","4851.1","","x","","","0"
"2020","Bearskin Lake, Ontario","","Passengers enplaned","Number","223","units","0","v65780239","4851.2","","x","","","0"
"2020","Bearskin Lake, Ontario","","Passengers deplaned","Number","223","units","0","v65780240","4851.3","","x","","","0"
"2020","Bearskin Lake, Ontario","","Total, passenger sector","Number","223","units","0","v65780241","4851.4","","x","","","0"
"2020","Bearskin Lake, Ontario","","Domestic sector","Number","223","units","0","v65780242","4851.5","","x","","","0"
"2020","Bearskin Lake, Ontario","","Transborder sector","Number","223","units","0","v65780243","4851.6","0","","","","0"
"2020","Bearskin Lake, Ontario","","Other International sector","Number","223","units","0","v65780244","4851.7","0","","","","0"
"2020","Bearskin Lake, Ontario","","Passenger flights","Number","223","units","0","v65780245","4851.8","","x","","","0"
"2020","Big Trout Lake, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780574","5071.1","","x","","","0"
"2020","Big Trout Lake, Ontario","","Passengers enplaned","Number","223","units","0","v65780575","5071.2","","x","","","0"
"2020","Big Trout Lake, Ontario","","Passengers deplaned","Number","223","units","0","v65780576","5071.3","","x","","","0"
"2020","Big Trout Lake, Ontario","","Total, passenger sector","Number","223","units","0","v65780577","5071.4","","x","","","0"
"2020","Big Trout Lake, Ontario","","Domestic sector","Number","223","units","0","v65780578","5071.5","","x","","","0"
"2020","Big Trout Lake, Ontario","","Transborder sector","Number","223","units","0","v65780579","5071.6","0","","","","0"
"2020","Big Trout Lake, Ontario","","Other International sector","Number","223","units","0","v65780580","5071.7","0","","","","0"
"2020","Big Trout Lake, Ontario","","Passenger flights","Number","223","units","0","v65780581","5071.8","","x","","","0"
"2020","Brantford, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780550","5068.1","0","","","","0"
"2020","Brantford, Ontario","","Passengers enplaned","Number","223","units","0","v65780551","5068.2","0","","","","0"
"2020","Brantford, Ontario","","Passengers deplaned","Number","223","units","0","v65780552","5068.3","0","","","","0"
"2020","Brantford, Ontario","","Total, passenger sector","Number","223","units","0","v65780553","5068.4","0","","","","0"
"2020","Brantford, Ontario","","Domestic sector","Number","223","units","0","v65780554","5068.5","0","","","","0"
"2020","Brantford, Ontario","","Transborder sector","Number","223","units","0","v65780555","5068.6","0","","","","0"
"2020","Brantford, Ontario","","Other International sector","Number","223","units","0","v65780556","5068.7","0","","","","0"
"2020","Brantford, Ontario","","Passenger flights","Number","223","units","0","v65780557","5068.8","","x","","","0"
"2020","Cat Lake, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780414","4998.1","","x","","","0"
"2020","Cat Lake, Ontario","","Passengers enplaned","Number","223","units","0","v65780415","4998.2","","x","","","0"
"2020","Cat Lake, Ontario","","Passengers deplaned","Number","223","units","0","v65780416","4998.3","","x","","","0"
"2020","Cat Lake, Ontario","","Total, passenger sector","Number","223","units","0","v65780417","4998.4","","x","","","0"
"2020","Cat Lake, Ontario","","Domestic sector","Number","223","units","0","v65780418","4998.5","","x","","","0"
"2020","Cat Lake, Ontario","","Transborder sector","Number","223","units","0","v65780419","4998.6","0","","","","0"
"2020","Cat Lake, Ontario","","Other International sector","Number","223","units","0","v65780420","4998.7","0","","","","0"
"2020","Cat Lake, Ontario","","Passenger flights","Number","223","units","0","v65780421","4998.8","","x","","","0"
"2020","Chapleau, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v88831268","61.1","0","","","","0"
"2020","Chapleau, Ontario","","Passengers enplaned","Number","223","units","0","v88831269","61.2","0","","","","0"
"2020","Chapleau, Ontario","","Passengers deplaned","Number","223","units","0","v88831270","61.3","0","","","","0"
"2020","Chapleau, Ontario","","Total, passenger sector","Number","223","units","0","v88831271","61.4","0","","","","0"
"2020","Chapleau, Ontario","","Domestic sector","Number","223","units","0","v88831272","61.5","0","","","","0"
"2020","Chapleau, Ontario","","Transborder sector","Number","223","units","0","v88831273","61.6","0","","","","0"
"2020","Chapleau, Ontario","","Other International sector","Number","223","units","0","v88831274","61.7","0","","","","0"
"2020","Chapleau, Ontario","","Passenger flights","Number","223","units","0","v88831275","61.8","0","","","","0"
"2020","Chatham-Kent, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v108528014","5219.1","","x","","","0"
"2020","Chatham-Kent, Ontario","","Passengers enplaned","Number","223","units","0","v108528015","5219.2","0","","","","0"
"2020","Chatham-Kent, Ontario","","Passengers deplaned","Number","223","units","0","v108528016","5219.3","","x","","","0"
"2020","Chatham-Kent, Ontario","","Total, passenger sector","Number","223","units","0","v108528017","5219.4","","x","","","0"
"2020","Chatham-Kent, Ontario","","Domestic sector","Number","223","units","0","v108528018","5219.5","0","","","","0"
"2020","Chatham-Kent, Ontario","","Transborder sector","Number","223","units","0","v108528019","5219.6","","x","","","0"
"2020","Chatham-Kent, Ontario","","Other International sector","Number","223","units","0","v108528020","5219.7","0","","","","0"
"2020","Chatham-Kent, Ontario","","Passenger flights","Number","223","units","0","v108528021","5219.8","","x","","","0"
"2020","Cochrane, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779950","4145.1","","x","","","0"
"2020","Cochrane, Ontario","","Passengers enplaned","Number","223","units","0","v65779951","4145.2","","x","","","0"
"2020","Cochrane, Ontario","","Passengers deplaned","Number","223","units","0","v65779952","4145.3","","x","","","0"
"2020","Cochrane, Ontario","","Total, passenger sector","Number","223","units","0","v65779953","4145.4","","x","","","0"
"2020","Cochrane, Ontario","","Domestic sector","Number","223","units","0","v65779954","4145.5","","x","","","0"
"2020","Cochrane, Ontario","","Transborder sector","Number","223","units","0","v65779955","4145.6","0","","","","0"
"2020","Cochrane, Ontario","","Other International sector","Number","223","units","0","v65779956","4145.7","0","","","","0"
"2020","Cochrane, Ontario","","Passenger flights","Number","223","units","0","v65779957","4145.8","","x","","","0"
"2020","Collingwood, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780166","4683.1","","x","","","0"
"2020","Collingwood, Ontario","","Passengers enplaned","Number","223","units","0","v65780167","4683.2","0","","","","0"
"2020","Collingwood, Ontario","","Passengers deplaned","Number","223","units","0","v65780168","4683.3","","x","","","0"
"2020","Collingwood, Ontario","","Total, passenger sector","Number","223","units","0","v65780169","4683.4","","x","","","0"
"2020","Collingwood, Ontario","","Domestic sector","Number","223","units","0","v65780170","4683.5","0","","","","0"
"2020","Collingwood, Ontario","","Transborder sector","Number","223","units","0","v65780171","4683.6","","x","","","0"
"2020","Collingwood, Ontario","","Other International sector","Number","223","units","0","v65780172","4683.7","0","","","","0"
"2020","Collingwood, Ontario","","Passenger flights","Number","223","units","0","v65780173","4683.8","","x","","","0"
"2020","Deer Lake, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780470","5016.1","4146","","","","0"
"2020","Deer Lake, Ontario","","Passengers enplaned","Number","223","units","0","v65780471","5016.2","2114","","","","0"
"2020","Deer Lake, Ontario","","Passengers deplaned","Number","223","units","0","v65780472","5016.3","2032","","","","0"
"2020","Deer Lake, Ontario","","Total, passenger sector","Number","223","units","0","v65780473","5016.4","4146","","","","0"
"2020","Deer Lake, Ontario","","Domestic sector","Number","223","units","0","v65780474","5016.5","4146","","","","0"
"2020","Deer Lake, Ontario","","Transborder sector","Number","223","units","0","v65780475","5016.6","0","","","","0"
"2020","Deer Lake, Ontario","","Other International sector","Number","223","units","0","v65780476","5016.7","0","","","","0"
"2020","Deer Lake, Ontario","","Passenger flights","Number","223","units","0","v65780477","5016.8","1533","","","","0"
"2020","Dryden/Regional, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778854","50.1","","x","","","0"
"2020","Dryden/Regional, Ontario","","Passengers enplaned","Number","223","units","0","v65778855","50.2","","x","","","0"
"2020","Dryden/Regional, Ontario","","Passengers deplaned","Number","223","units","0","v65778856","50.3","","x","","","0"
"2020","Dryden/Regional, Ontario","","Total, passenger sector","Number","223","units","0","v65778857","50.4","","x","","","0"
"2020","Dryden/Regional, Ontario","","Domestic sector","Number","223","units","0","v65778858","50.5","","x","","","0"
"2020","Dryden/Regional, Ontario","","Transborder sector","Number","223","units","0","v65778859","50.6","0","","","","0"
"2020","Dryden/Regional, Ontario","","Other International sector","Number","223","units","0","v65778860","50.7","0","","","","0"
"2020","Dryden/Regional, Ontario","","Passenger flights","Number","223","units","0","v65778861","50.8","","x","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778862","51.1","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Passengers enplaned","Number","223","units","0","v65778863","51.2","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Passengers deplaned","Number","223","units","0","v65778864","51.3","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Total, passenger sector","Number","223","units","0","v65778865","51.4","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Domestic sector","Number","223","units","0","v65778866","51.5","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Transborder sector","Number","223","units","0","v65778867","51.6","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Other International sector","Number","223","units","0","v65778868","51.7","0","","","","0"
"2020","Earlton/Timiskaming Regional, Ontario","","Passenger flights","Number","223","units","0","v65778869","51.8","","x","","","0"
"2020","Fort Albany, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778774","39.1","","x","","","0"
"2020","Fort Albany, Ontario","","Passengers enplaned","Number","223","units","0","v65778775","39.2","","x","","","0"
"2020","Fort Albany, Ontario","","Passengers deplaned","Number","223","units","0","v65778776","39.3","","x","","","0"
"2020","Fort Albany, Ontario","","Total, passenger sector","Number","223","units","0","v65778777","39.4","","x","","","0"
"2020","Fort Albany, Ontario","","Domestic sector","Number","223","units","0","v65778778","39.5","","x","","","0"
"2020","Fort Albany, Ontario","","Transborder sector","Number","223","units","0","v65778779","39.6","0","","","","0"
"2020","Fort Albany, Ontario","","Other International sector","Number","223","units","0","v65778780","39.7","0","","","","0"
"2020","Fort Albany, Ontario","","Passenger flights","Number","223","units","0","v65778781","39.8","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779934","4135.1","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Passengers enplaned","Number","223","units","0","v65779935","4135.2","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Passengers deplaned","Number","223","units","0","v65779936","4135.3","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Total, passenger sector","Number","223","units","0","v65779937","4135.4","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Domestic sector","Number","223","units","0","v65779938","4135.5","","x","","","0"
"2020","Fort Frances Municipal, Ontario","","Transborder sector","Number","223","units","0","v65779939","4135.6","0","","","","0"
"2020","Fort Frances Municipal, Ontario","","Other International sector","Number","223","units","0","v65779940","4135.7","0","","","","0"
"2020","Fort Frances Municipal, Ontario","","Passenger flights","Number","223","units","0","v65779941","4135.8","","x","","","0"
"2020","Fort Hope, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781214","5365.1","3227","","","","0"
"2020","Fort Hope, Ontario","","Passengers enplaned","Number","223","units","0","v65781215","5365.2","1679","","","","0"
"2020","Fort Hope, Ontario","","Passengers deplaned","Number","223","units","0","v65781216","5365.3","1548","","","","0"
"2020","Fort Hope, Ontario","","Total, passenger sector","Number","223","units","0","v65781217","5365.4","3227","","","","0"
"2020","Fort Hope, Ontario","","Domestic sector","Number","223","units","0","v65781218","5365.5","3227","","","","0"
"2020","Fort Hope, Ontario","","Transborder sector","Number","223","units","0","v65781219","5365.6","0","","","","0"
"2020","Fort Hope, Ontario","","Other International sector","Number","223","units","0","v65781220","5365.7","0","","","","0"
"2020","Fort Hope, Ontario","","Passenger flights","Number","223","units","0","v65781221","5365.8","683","","","","0"
"2020","Fort Severn, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780190","4702.1","","x","","","0"
"2020","Fort Severn, Ontario","","Passengers enplaned","Number","223","units","0","v65780191","4702.2","","x","","","0"
"2020","Fort Severn, Ontario","","Passengers deplaned","Number","223","units","0","v65780192","4702.3","","x","","","0"
"2020","Fort Severn, Ontario","","Total, passenger sector","Number","223","units","0","v65780193","4702.4","","x","","","0"
"2020","Fort Severn, Ontario","","Domestic sector","Number","223","units","0","v65780194","4702.5","","x","","","0"
"2020","Fort Severn, Ontario","","Transborder sector","Number","223","units","0","v65780195","4702.6","0","","","","0"
"2020","Fort Severn, Ontario","","Other International sector","Number","223","units","0","v65780196","4702.7","0","","","","0"
"2020","Fort Severn, Ontario","","Passenger flights","Number","223","units","0","v65780197","4702.8","","x","","","0"
"2020","Geraldton, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778702","30.1","","x","","","0"
"2020","Geraldton, Ontario","","Passengers enplaned","Number","223","units","0","v65778703","30.2","0","","","","0"
"2020","Geraldton, Ontario","","Passengers deplaned","Number","223","units","0","v65778704","30.3","","x","","","0"
"2020","Geraldton, Ontario","","Total, passenger sector","Number","223","units","0","v65778705","30.4","","x","","","0"
"2020","Geraldton, Ontario","","Domestic sector","Number","223","units","0","v65778706","30.5","","x","","","0"
"2020","Geraldton, Ontario","","Transborder sector","Number","223","units","0","v65778707","30.6","0","","","","0"
"2020","Geraldton, Ontario","","Other International sector","Number","223","units","0","v65778708","30.7","0","","","","0"
"2020","Geraldton, Ontario","","Passenger flights","Number","223","units","0","v65778709","30.8","","x","","","0"
"2020","Goderich, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780174","4684.1","","x","","","0"
"2020","Goderich, Ontario","","Passengers enplaned","Number","223","units","0","v65780175","4684.2","","x","","","0"
"2020","Goderich, Ontario","","Passengers deplaned","Number","223","units","0","v65780176","4684.3","","x","","","0"
"2020","Goderich, Ontario","","Total, passenger sector","Number","223","units","0","v65780177","4684.4","","x","","","0"
"2020","Goderich, Ontario","","Domestic sector","Number","223","units","0","v65780178","4684.5","","x","","","0"
"2020","Goderich, Ontario","","Transborder sector","Number","223","units","0","v65780179","4684.6","0","","","","0"
"2020","Goderich, Ontario","","Other International sector","Number","223","units","0","v65780180","4684.7","0","","","","0"
"2020","Goderich, Ontario","","Passenger flights","Number","223","units","0","v65780181","4684.8","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v108528022","4937.1","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Passengers enplaned","Number","223","units","0","v108528023","4937.2","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Passengers deplaned","Number","223","units","0","v108528024","4937.3","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Total, passenger sector","Number","223","units","0","v108528025","4937.4","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Domestic sector","Number","223","units","0","v108528026","4937.5","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Transborder sector","Number","223","units","0","v108528027","4937.6","","x","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Other International sector","Number","223","units","0","v108528028","4937.7","0","","","","0"
"2020","Gore Bay-Manitoulin, Ontario","","Passenger flights","Number","223","units","0","v108528029","4937.8","","x","","","0"
"2020","Hamilton, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65778654","23.1","333810","","","","0"
"2020","Hamilton, Ontario","","Passengers enplaned","Number","223","units","0","v65778655","23.2","164632","","","","0"
"2020","Hamilton, Ontario","","Passengers deplaned","Number","223","units","0","v65778656","23.3","169178","","","","0"
"2020","Hamilton, Ontario","","Total, passenger sector","Number","223","units","0","v65778657","23.4","333810","","","","0"
"2020","Hamilton, Ontario","","Domestic sector","Number","223","units","0","v65778658","23.5","","x","","","0"
"2020","Hamilton, Ontario","","Transborder sector","Number","223","units","0","v65778659","23.6","","x","","","0"
"2020","Hamilton, Ontario","","Other International sector","Number","223","units","0","v65778660","23.7","","x","","","0"
"2020","Hamilton, Ontario","","Passenger flights","Number","223","units","0","v65778661","23.8","2861","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v88831276","5036.1","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Passengers enplaned","Number","223","units","0","v88831277","5036.2","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Passengers deplaned","Number","223","units","0","v88831278","5036.3","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Total, passenger sector","Number","223","units","0","v88831279","5036.4","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Domestic sector","Number","223","units","0","v88831280","5036.5","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Transborder sector","Number","223","units","0","v88831281","5036.6","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Other International sector","Number","223","units","0","v88831282","5036.7","0","","","","0"
"2020","Hearst/Rene Fontaine Municipal, Ontario","","Passenger flights","Number","223","units","0","v88831283","5036.8","0","","","","0"
"2020","Kapuskasing, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779262","114.1","","x","","","0"
"2020","Kapuskasing, Ontario","","Passengers enplaned","Number","223","units","0","v65779263","114.2","","x","","","0"
"2020","Kapuskasing, Ontario","","Passengers deplaned","Number","223","units","0","v65779264","114.3","","x","","","0"
"2020","Kapuskasing, Ontario","","Total, passenger sector","Number","223","units","0","v65779265","114.4","","x","","","0"
"2020","Kapuskasing, Ontario","","Domestic sector","Number","223","units","0","v65779266","114.5","","x","","","0"
"2020","Kapuskasing, Ontario","","Transborder sector","Number","223","units","0","v65779267","114.6","0","","","","0"
"2020","Kapuskasing, Ontario","","Other International sector","Number","223","units","0","v65779268","114.7","0","","","","0"
"2020","Kapuskasing, Ontario","","Passenger flights","Number","223","units","0","v65779269","114.8","","x","","","0"
"2020","Kasabonika, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780126","4622.1","","x","","","0"
"2020","Kasabonika, Ontario","","Passengers enplaned","Number","223","units","0","v65780127","4622.2","","x","","","0"
"2020","Kasabonika, Ontario","","Passengers deplaned","Number","223","units","0","v65780128","4622.3","","x","","","0"
"2020","Kasabonika, Ontario","","Total, passenger sector","Number","223","units","0","v65780129","4622.4","","x","","","0"
"2020","Kasabonika, Ontario","","Domestic sector","Number","223","units","0","v65780130","4622.5","","x","","","0"
"2020","Kasabonika, Ontario","","Transborder sector","Number","223","units","0","v65780131","4622.6","0","","","","0"
"2020","Kasabonika, Ontario","","Other International sector","Number","223","units","0","v65780132","4622.7","0","","","","0"
"2020","Kasabonika, Ontario","","Passenger flights","Number","223","units","0","v65780133","4622.8","","x","","","0"
"2020","Kashechewan, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65780062","4218.1","","x","","","0"
"2020","Kashechewan, Ontario","","Passengers enplaned","Number","223","units","0","v65780063","4218.2","","x","","","0"
"2020","Kashechewan, Ontario","","Passengers deplaned","Number","223","units","0","v65780064","4218.3","","x","","","0"
"2020","Kashechewan, Ontario","","Total, passenger sector","Number","223","units","0","v65780065","4218.4","","x","","","0"
"2020","Kashechewan, Ontario","","Domestic sector","Number","223","units","0","v65780066","4218.5","","x","","","0"
"2020","Kashechewan, Ontario","","Transborder sector","Number","223","units","0","v65780067","4218.6","0","","","","0"
"2020","Kashechewan, Ontario","","Other International sector","Number","223","units","0","v65780068","4218.7","0","","","","0"
"2020","Kashechewan, Ontario","","Passenger flights","Number","223","units","0","v65780069","4218.8","","x","","","0"
"2020","Keewaywin, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781462","6235.1","","x","","","0"
"2020","Keewaywin, Ontario","","Passengers enplaned","Number","223","units","0","v65781463","6235.2","","x","","","0"
"2020","Keewaywin, Ontario","","Passengers deplaned","Number","223","units","0","v65781464","6235.3","","x","","","0"
"2020","Keewaywin, Ontario","","Total, passenger sector","Number","223","units","0","v65781465","6235.4","","x","","","0"
"2020","Keewaywin, Ontario","","Domestic sector","Number","223","units","0","v65781466","6235.5","","x","","","0"
"2020","Keewaywin, Ontario","","Transborder sector","Number","223","units","0","v65781467","6235.6","0","","","","0"
"2020","Keewaywin, Ontario","","Other International sector","Number","223","units","0","v65781468","6235.7","0","","","","0"
"2020","Keewaywin, Ontario","","Passenger flights","Number","223","units","0","v65781469","6235.8","","x","","","0"
"2020","Kenora, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65779206","101.1","","x","","","0"
"2020","Kenora, Ontario","","Passengers enplaned","Number","223","units","0","v65779207","101.2","","x","","","0"
"2020","Kenora, Ontario","","Passengers deplaned","Number","223","units","0","v65779208","101.3","","x","","","0"
"2020","Kenora, Ontario","","Total, passenger sector","Number","223","units","0","v65779209","101.4","","x","","","0"
"2020","Kenora, Ontario","","Domestic sector","Number","223","units","0","v65779210","101.5","","x","","","0"
"2020","Kenora, Ontario","","Transborder sector","Number","223","units","0","v65779211","101.6","0","","","","0"
"2020","Kenora, Ontario","","Other International sector","Number","223","units","0","v65779212","101.7","0","","","","0"
"2020","Kenora, Ontario","","Passenger flights","Number","223","units","0","v65779213","101.8","","x","","","0"
"2020","Kincardine, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v1007918631","5558.1","0","","","","0"
"2020","Kincardine, Ontario","","Passengers enplaned","Number","223","units","0","v1007918632","5558.2","0","","","","0"
"2020","Kincardine, Ontario","","Passengers deplaned","Number","223","units","0","v1007918633","5558.3","0","","","","0"
"2020","Kincardine, Ontario","","Total, passenger sector","Number","223","units","0","v1007918634","5558.4","0","","","","0"
"2020","Kincardine, Ontario","","Domestic sector","Number","223","units","0","v1007918635","5558.5","0","","","","0"
"2020","Kincardine, Ontario","","Transborder sector","Number","223","units","0","v1007918636","5558.6","0","","","","0"
"2020","Kincardine, Ontario","","Other International sector","Number","223","units","0","v1007918637","5558.7","0","","","","0"
"2020","Kincardine, Ontario","","Passenger flights","Number","223","units","0","v1007918638","5558.8","","x","","","0"
"2020","Kingfisher Lake, Ontario","","Total, passengers enplaned and deplaned","Number","223","units","0","v65781022","5270.1","","x","","","0"
"2020","Kingfisher Lake, Ontario","","Passengers enplaned","Number","223","units","0","v65781023","5270.2","","x","","","0"
"2020","Kingfisher Lake, Ontario","","Passengers deplaned","Number","223","units","0","v65781024","5270.3","","x","","","0"
