"ORIGIN_AIRPORT_ID","Year","Origin Airport Code","Total Departures","Total Passengers","Total Seats","Total Load Factor (%)","Total Passengers/Flight","Total Seats/Flight","Total Distance/Flight (sm)","Total Distance/Passenger (sm)","Total Payload (lbs)","Total Freight (lbs)","Total Mail (lbs)","Domestic Departures","Domestic Passengers","Domestic Seats","Domestic Load Factor (%)","Domestic Passengers/Flight","Domestic Seats/Flight","Domestic Distance/Flight (sm)","Domestic Distance/Passenger (sm)","Domestic Payload (lbs)","Domestic Freight (lbs)","Domestic Mail (lbs)","Outbound International Departures","Outbound International Passengers","Outbound International Seats","Outbound International Load Factor (%)","Outbound International Passengers/Flight","Outbound International Seats/Flight","Outbound International Distance/Flight (sm)","Outbound International Distance/Passenger (sm)","Outbound International Payload (lbs)","Outbound International Freight (lbs)","Outbound International Mail (lbs)","Inbound International Departures","Inbound International Passengers","Inbound International Seats","Inbound International Load Factor (%)","Inbound International Passengers/Flight","Inbound International Seats/Flight","Inbound International Distance/Flight (sm)","Inbound International Distance/Passenger (sm)","Inbound International Payload (lbs)","Inbound International Freight (lbs)","Inbound International Mail (lbs)","Origin City Name","Origin Airport Name"
"14747","2017","SEA","204,149","22,675,295","26,963,342","84.1","111.07228054019","132.07677725583","1,186.61406619675","1,508.85932897455","8,045,346,537","480,265,573","25,027,636","182,727","20,229,293","23,870,681","84.7","110.70773886727","130.63576264044","1,059.97317856693","1,249.65010952187","6,795,008,197","296,754,726","24,814,437","21,422","2,446,002","3,092,661","79.1","114.18177574456","144.36845299225","2,266.84511250117","3,652.61033515099","1,250,338,340","183,510,847","213,199","20,941","2,470,811","3,098,372","79.7","117.98916002101","147.95721312258","2,204.81218661955","3,740.25762674685","1,154,124,684","152,394,156","5,001,465","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2018","SEA","214,844","24,081,549","28,898,275","83.3","112.08853400607","134.50817802685","1,190.97398112119","1,518.18363004805","8,534,755,254","463,630,149","21,961,912","192,807","21,444,141","25,709,111","83.4","111.22075961972","133.34117018573","1,073.66958668513","1,265.79647965381","7,272,797,724","297,514,220","21,717,774","22,037","2,637,408","3,189,164","82.7","119.68090030403","144.71860961111","2,217.29827108953","3,570.28388895461","1,261,957,530","166,115,929","244,138","21,430","2,637,458","3,185,945","82.8","123.07316845544","148.66752216519","2,141.47783481101","3,630.37398623978","1,136,954,963","129,010,819","4,518,716","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2019","SEA","220,673","24,994,731","29,845,918","83.7","113.26592288137","135.24952304994","1,206.0969534107","1,530.61272981894","8,842,398,955","484,418,170","21,649,411","198,690","22,243,263","26,542,924","83.8","111.94958478031","133.58963209019","1,077.85687754794","1,268.04202899548","7,570,740,445","328,526,187","21,507,941","21,983","2,751,468","3,302,994","83.3","125.16344447983","150.25219487786","2,365.17536278033","3,653.27203550977","1,271,658,510","155,891,983","141,470","21,553","2,761,324","3,317,497","83.2","128.11784902334","153.92274857328","2,303.59773581404","3,699.43338521666","1,141,005,320","135,505,212","4,306,521","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2020","SEA","145,178","9,445,790","18,180,275","52","65.06350824505","125.22747937015","1,126.66026532946","1,374.64245584541","5,839,652,348","535,379,068","20,179,007","136,739","8,828,388","17,060,369","51.7","64.56378940902","124.76593364","1,040.00707186684","1,239.40059476317","5,246,108,821","383,269,599","19,705,587","8,439","617,402","1,119,906","55.1","73.16056404787","132.70600782083","2,530.72129399218","3,308.50017492655","593,543,527","152,109,469","473,420","7,680","656,248","1,126,548","58.3","85.44895833333","146.6859375","2,237.70794270833","3,437.75870859797","410,917,649","72,481,636","1,625,057","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2021","SEA","183,609","17,403,320","24,465,246","71.1","94.78467831098","133.24644216787","1,198.24389327321","1,371.95741875688","7,557,307,676","558,912,043","26,475,463","173,989","16,638,824","22,997,594","72.4","95.63147095506","132.17843656783","1,089.44553391306","1,278.96130754193","6,814,683,228","381,055,631","26,210,605","9,620","764,496","1,467,652","52.1","79.46943866944","152.56257796258","3,165.99002079002","3,395.96529739855","742,624,448","177,856,412","264,858","8,833","795,829","1,478,369","53.8","90.09724895279","167.36884410732","2,962.69115815691","3,413.42557132248","570,524,986","109,829,415","812,481","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2022","SEA","196,881","22,172,498","26,940,640","82.3","112.61877987211","136.83717575591","1,250.27109269051","1,527.76633435709","8,139,146,416","498,070,568","28,063,344","178,641","20,060,261","24,190,227","82.9","112.29371196982","135.41251448436","1,116.1164458327","1,311.45156710573","7,072,850,935","336,568,615","27,833,302","18,240","2,112,237","2,750,413","76.8","115.80246710526","150.79018640351","2,564.17023026316","3,582.14313450621","1,066,295,481","161,501,953","230,042","17,486","2,142,686","2,748,551","78","122.53722978383","157.18580578749","2,442.9422966945","3,644.62103406659","910,978,735","113,079,696","351,729","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2023","SEA","207,863","24,588,244","30,013,308","81.9","118.290624113","144.38985293198","1,313.0708303065","1,620.65087974562","8,938,192,910","470,199,535","21,997,247","188,206","21,824,983","26,683,759","81.8","115.96326897123","141.7795341275","1,154.49884169474","1,333.30808482188","7,692,057,365","315,392,800","21,828,943","19,657","2,763,261","3,329,549","83","140.57389225212","169.38235742992","2,831.3187668515","3,890.16201690684","1,246,135,545","154,806,735","168,304","18,920","2,815,626","3,329,271","84.6","148.81744186047","175.96569767442","2,723.05311839324","3,946.95074700972","1,081,091,243","115,747,613","222,758","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2024","SEA","213,502","25,467,226","30,581,919","83.3","119.28331350526","143.23949658551","1,329.19529091062","1,661.72692019932","9,087,815,070","529,190,345","14,617,854","191,181","22,288,469","26,744,414","83.3","116.58307572405","139.89054351635","1,155.85412776374","1,340.71395078774","7,698,335,495","357,931,810","14,452,644","22,321","3,178,757","3,837,505","82.8","142.41104789212","171.92352493168","2,813.87505040097","3,912.57139095565","1,389,479,575","171,258,535","165,210","21,525","3,219,989","3,836,612","83.9","149.59298490128","178.23981416957","2,711.69649245064","3,949.97198437634","1,221,696,774","144,737,480","298,204","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2025","SEA","214,092","25,410,143","30,949,974","82.1","118.6879612503","144.56389776358","1,351.80626085982","1,718.43810017126","9,068,899,713","504,780,416","15,457,783","190,907","22,035,876","26,745,642","82.4","115.42728134641","140.09775440398","1,157.78091426716","1,353.07315960573","7,574,065,370","330,554,589","15,329,896","23,185","3,374,267","4,204,332","80.3","145.53664006901","181.33845158508","2,949.42527496226","4,104.47824609019","1,494,834,343","174,225,827","127,887","22,374","3,386,490","4,199,237","80.6","151.35827299544","187.68378475016","2,860.29561097703","4,131.87118373301","1,327,362,036","171,040,823","276,001","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14747","2026M1-1","SEA","15,324","1,688,187","2,205,741","76.5","110.16620986688","143.94028974158","1,343.00854868181","1,710.86439890842","647,380,633","43,282,289","1,039,137","13,559","1,453,056","1,891,395","76.8","107.16542517885","139.49369422524","1,135.48558153256","1,331.12833641649","539,721,517","28,449,251","1,030,467","1,765","235,131","314,346","74.8","133.21869688385","178.09971671388","2,937.23172804533","4,057.54673352302","107,659,116","14,833,038","8,670","1,709","261,438","316,760","82.5","152.97717963721","185.34815681685","2,851.49736688122","4,058.80303934394","96,864,360","14,058,531","17,847","Seattle (SEA)","Seattle/Tacoma International (SEA)"
"14749","2015","SEE","1","2","9","22.2","2","9","118","118","3,082","0","0","1","2","9","22.2","2","9","118","118","3,082","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2017","SEE","1","2","8","25","2","8","400","400","1,600","0","0","1","2","8","25","2","8","400","400","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2018","SEE","2","10","20","50","5","10","119","127","8,400","0","0","2","10","20","50","5","10","119","127","8,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2019","SEE","11","37","93","39.8","3.36363636364","8.45454545455","673.09090909091","614.45945945946","20,400","0","0","11","37","93","39.8","3.36363636364","8.45454545455","673.09090909091","614.45945945946","20,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2020","SEE","2","10","18","55.6","5","9","715","951.4","3,600","0","0","2","10","18","55.6","5","9","715","951.4","3,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2021","SEE","6","29","54","53.7","4.83333333333","9","414.83333333333","305.37931034483","9,200","0","0","6","29","54","53.7","4.83333333333","9","414.83333333333","305.37931034483","9,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2023","SEE","3","19","25","76","6.33333333333","8.33333333333","230","202.94736842105","5,000","0","0","3","19","25","76","6.33333333333","8.33333333333","230","202.94736842105","5,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2024","SEE","11","79","94","84","7.18181818182","8.54545454545","168.63636363636","149.86075949367","18,800","0","0","11","79","94","84","7.18181818182","8.54545454545","168.63636363636","149.86075949367","18,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14749","2025","SEE","8","42","69","60.9","5.25","8.625","203.75","184.5","13,800","0","0","8","42","69","60.9","5.25","8.625","203.75","184.5","13,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"San Diego (SEE)","Gillespie Field (SEE)"
"14750","2016","SEF","1","5","14","35.7","5","14","1,034","1,034","6,151","0","0","1","5","14","35.7","5","14","1,034","1,034","6,151","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sebring (SEF)","Sebring Regional (SEF)"
"14750","2017","SEF","2","0","328","0","0","164","132",,"140,830","0","0","2","0","328","0","0","164","132",,"140,830","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sebring (SEF)","Sebring Regional (SEF)"
"14750","2019","SEF","1","3","14","21.4","3","14","1,330","1,330","2,801","0","0",,,,,,,,,,,,"1","3","14","21.4","3","14","1,330","1,330","2,801","0","0",,,,,,,,,,,,"Sebring (SEF)","Sebring Regional (SEF)"
"14750","2020","SEF","1","0","9","0","0","9","663",,"3,100","0","0","1","0","9","0","0","9","663",,"3,100","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sebring (SEF)","Sebring Regional (SEF)"
"14750","2022","SEF","3","15","34","44.1","5","11.33333333333","2,315","3,361.4","6,801","0","0","2","6","20","30","3","10","1,007","1,007","4,000","0","0","1","9","14","64.3","9","14","4,931","4,931","2,801","0","0","2","10","28","35.7","5","14","4,907.5","4,921.6","5,602","0","0","Sebring (SEF)","Sebring Regional (SEF)"
"14750","2023","SEF","3","12","42","28.6","4","14","879.33333333333","886.66666666667","17,400","0","0","3","12","42","28.6","4","14","879.33333333333","886.66666666667","17,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sebring (SEF)","Sebring Regional (SEF)"
"14750","2024","SEF","2","3","18","16.7","1.5","9","80","75.66666666667","5,450","0","0","2","3","18","16.7","1.5","9","80","75.66666666667","5,450","0","0",,,,,,,,,,,,"1","8","14","57.1","8","14","4,851","4,851","2,801","0","0","Sebring (SEF)","Sebring Regional (SEF)"
"14750","2025","SEF","5","5","50","10","1","10","1,021.4","4,931","15,081","0","0","4","0","36","0","0","9","44",,"12,280","0","0","1","5","14","35.7","5","14","4,931","4,931","2,801","0","0","1","5","14","35.7","5","14","4,931","4,931","2,801","0","0","Sebring (SEF)","Sebring Regional (SEF)"
"14751","2014","SEG","3","6","26","23.1","2","8.66666666667","242.33333333333","236","9,998","0","0","3","6","26","23.1","2","8.66666666667","242.33333333333","236","9,998","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2015","SEG","2","8","18","44.4","4","9","324.5","403.75","9,450","0","0","2","8","18","44.4","4","9","324.5","403.75","9,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2016","SEG","1","2","8","25","2","8","163","163","3,450","0","0","1","2","8","25","2","8","163","163","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2017","SEG","3","13","24","54.2","4.33333333333","8","232","202","10,350","0","0","3","13","24","54.2","4.33333333333","8","232","202","10,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2018","SEG","2","6","16","37.5","3","8","155.5","169.33333333333","5,050","0","0","2","6","16","37.5","3","8","155.5","169.33333333333","5,050","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2019","SEG","4","14","32","43.8","3.5","8","217.25","190.92857142857","15,650","0","0","4","14","32","43.8","3.5","8","217.25","190.92857142857","15,650","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2021","SEG","1","2","8","25","2","8","166","166","3,450","0","0","1","2","8","25","2","8","166","166","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2022","SEG","2","1","17","5.9","0.5","8.5","319.5","310","5,950","0","0","2","1","17","5.9","0.5","8.5","319.5","310","5,950","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2023","SEG","1","1","8","12.5","1","8","181","181","3,450","0","0","1","1","8","12.5","1","8","181","181","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2024","SEG","1","1","8","12.5","1","8","181","181","3,450","0","0","1","1","8","12.5","1","8","181","181","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14751","2025","SEG","1","2","8","25","2","8","447","447","3,450","0","0","1","2","8","25","2","8","447","447","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selinsgrove (SEG)","Penn Valley (SEG)"
"14753","2018","SEM","1","50","50","100","50","50","35","35","12,350","0","0","1","50","50","100","50","50","35","35","12,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selma (SEM)","Craig Field (SEM)"
"14753","2022","SEM","1","0","0",,"0","0","1,818",,"58,000","0","0","1","0","0",,"0","0","1,818",,"58,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selma (SEM)","Craig Field (SEM)"
"14753","2023","SEM","2","0","0",,"0","0","817",,"86,446","0","0","2","0","0",,"0","0","817",,"86,446","0","0",,,,,,,,,,,,,,,,,,,,,,,"Selma (SEM)","Craig Field (SEM)"
"14756","2018","SER","1","0","0",,"0","0","261",,"5,600","1,360","0","1","0","0",,"0","0","261",,"5,600","1,360","0",,,,,,,,,,,,,,,,,,,,,,,"Seymour (SER)","Freeman Municipal (SER)"
"14761","2014","SFB","6,790","1,056,035","1,213,466","87","155.52798232695","178.71369661267","1,164.06244477172","1,299.98414351797","451,661,750","1,246,447","0","6,194","921,421","1,053,390","87.5","148.76025185664","170.06619309009","882.29625443978","883.8154882513","407,139,726","6,321","0","596","134,614","160,076","84.1","225.86241610738","268.58389261745","4,092.35067114094","4,148.62201554073","44,522,024","1,240,126","0","602","136,477","161,789","84.4","226.70598006645","268.75249169435","4,071.8438538206","4,148.09646314031","45,136,765","1,695,379","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2015","SFB","8,140","1,207,479","1,431,083","84.4","148.33894348894","175.80872235872","1,057.93845208845","1,164.93409077922","510,600,484","1,221,687","0","7,621","1,097,640","1,294,800","84.8","144.02834273717","169.89896339063","861.84621440756","865.13647644036","473,294,470","7,872","0","519","109,839","136,283","80.6","211.63583815029","262.58766859345","3,937.35838150289","4,160.86316335728","37,306,014","1,213,815","0","529","113,241","139,313","81.3","214.06616257089","263.35160680529","3,952.68241965974","4,180.7720348637","38,791,367","1,540,771","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2016","SFB","9,406","1,336,770","1,629,242","82","142.11886030193","173.21305549649","1,029.69753348926","1,138.1561255863","609,013,566","797,949","704","8,645","1,209,541","1,457,113","83","139.91220358589","168.54979757085","866.75928282244","870.65683263321","565,076,372","20,403","704","761","127,229","172,129","73.9","167.18659658344","226.18791064389","2,880.68462549277","3,681.21912457066","43,937,194","777,546","0","798","143,704","186,367","77.1","180.08020050125","233.54260651629","3,019.71177944862","3,789.92650865668","48,935,433","389,505","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2017","SFB","10,524","1,426,695","1,744,681","81.8","135.56584948689","165.78116685671","984.25294564804","1,116.90812752551","600,373,914","329,697","0","9,333","1,294,624","1,559,251","83","138.71466838101","167.06857387764","854.33365477338","861.69527832019","557,546,432","1,177","0","1,191","132,071","185,430","71.2","110.89084802687","155.69269521411","2,002.33585222502","3,618.62826055682","42,827,482","328,520","0","1,198","145,907","197,094","74","121.79215358932","164.51919866444","2,137.10183639399","3,724.17154762965","47,729,412","502,104","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2018","SFB","11,152","1,506,835","1,822,607","82.7","135.11791606887","163.43319583931","945.28246054519","1,079.62836408764","378,958,886","236,396","0","10,097","1,395,586","1,671,009","83.5","138.21788650094","165.49559275032","834.56313756561","854.33256782456","341,546,074","48,823","0","1,055","111,249","151,598","73.4","105.44928909953","143.69478672986","2,004.9345971564","3,905.89789571142","37,412,812","187,573","0","1,043","117,512","151,484","77.6","112.66730584851","145.23873441994","2,029.26749760307","3,947.19887330656","38,640,101","410,365","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2019","SFB","11,786","1,601,981","1,944,158","82.4","135.92236551841","164.95486170032","942.37120312235","1,058.13255150966","468,049,429","149,654","0","10,833","1,500,071","1,809,548","82.9","138.47235299548","167.04033970276","842.17779008585","848.37117709762","434,014,379","15,224","0","953","101,910","134,610","75.7","106.93599160546","141.24868835257","2,081.29590766002","4,145.72900598567","34,035,050","134,430","0","948","106,778","132,478","80.6","112.63502109705","139.7447257384","2,061.03902953587","4,158.57724437618","34,928,515","1,153,741","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2020","SFB","7,634","759,069","1,298,225","58.5","99.43266963584","170.05829185224","866.49738014147","867.9446269048","277,778,556","171,002","0","7,607","755,989","1,291,136","58.6","99.38070198501","169.72998553963","853.23793874063","847.16571008308","276,575,947","0","0","27","3,080","7,089","43.4","114.07407407407","262.55555555556","4,602.22222222222","5,968.15","1,202,609","171,002","0","24","3,278","5,990","54.7","136.58333333333","249.58333333333","3,809.66666666667","4,335.07413056742","789,408","1,500","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2021","SFB","9,600","1,174,867","1,640,574","71.6","122.38197916667","170.893125","833.72520833333","834.1686693047","329,937,376","9,398","0","9,535","1,172,146","1,628,505","72","122.9308862087","170.7923439958","830.87876245412","833.43105807638","326,250,984","0","0","65","2,721","12,069","22.5","41.86153846154","185.67692307692","1,251.27692307692","1,151.9151047409","3,686,392","9,398","0","70","4,375","12,463","35.1","62.5","178.04285714286","1,266.14285714286","1,176.77302857143","4,302,970","159,397","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2022","SFB","9,294","1,370,690","1,613,041","85","147.48117064773","173.5572412309","855.9508284915","857.54523561126","328,984,896","31,328","0","8,927","1,332,767","1,547,099","86.1","149.2961801277","173.3055897838","844.13644001344","850.16870090571","310,231,774","31,328","0","367","37,923","65,942","57.5","103.33242506812","179.67847411444","1,143.32697547684","1,116.78638293384","18,753,122","0","0","373","42,343","68,473","61.8","113.52010723861","183.57372654155","1,110.90080428954","1,091.10934511017","19,024,950","0","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2023","SFB","9,646","1,448,928","1,696,045","85.4","150.2102425876","175.82884097035","858.33837860253","861.8341063186","368,932,819","0","0","9,199","1,386,353","1,611,877","86","150.70692466572","175.22306772475","846.38580280465","850.97185853819","323,321,484","0","0","447","62,575","84,168","74.3","139.98881431767","188.29530201342","1,104.31543624161","1,102.48787854575","45,611,335","0","0","445","61,114","83,982","72.8","137.33483146067","188.72359550562","1,105.2606741573","1,101.66662303237","45,593,578","0","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2024","SFB","9,669","1,415,760","1,699,902","83.3","146.42258765126","175.80949426001","867.25390423001","869.94361120529","364,744,380","8,660","0","9,448","1,384,838","1,658,933","83.5","146.57472480948","175.58562658764","860.94242167655","864.29168682546","332,912,450","8,660","0","221","30,922","40,969","75.5","139.9185520362","185.38009049774","1,137.07692307692","1,123.06435547507","31,831,930","0","0","225","29,634","42,248","70.1","131.70666666667","187.76888888889","1,122.2","1,123.1823918472","32,825,064","0","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2025","SFB","10,594","1,555,349","1,897,703","82","146.81414007929","179.12997923353","857.13649235416","863.0224746986","380,695,784","86,894","0","10,564","1,552,858","1,892,471","82.1","146.99526694434","179.14341158652","856.14189700871","862.65149099274","380,113,036","4,743","0","30","2,491","5,232","47.6","83.03333333333","174.4","1,207.36666666667","1,094.28904054597","582,748","82,151","0","32","2,773","5,399","51.4","86.65625","168.71875","1,203.125","1,073.68734222863","1,205,464","239,065","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14761","2026M1-1","SFB","769","112,453","138,561","81.2","146.23276983095","180.1833550065","870.122236671","884.45529243328","27,686,782","51,379","0","756","111,042","136,144","81.6","146.88095238095","180.08465608466","866.59920634921","882.03405918481","27,353,233","0","0","13","1,411","2,417","58.4","108.53846153846","185.92307692308","1,075","1,075","333,549","51,379","0","13","2,030","2,417","84","156.15384615385","185.92307692308","1,075","1,075","459,017","53,057","0","Sanford (SFB)","Orlando Sanford International (SFB)"
"14764","2014","SFF","2","0","0",,"0","0","92",,"6,900","2,652","0","2","0","0",,"0","0","92",,"6,900","2,652","0",,,,,,,,,,,,,,,,,,,,,,,"Spokane (SFF)","Felts Field (SFF)"
"14764","2022","SFF","8","38","64","59.4","4.75","8","235","225.81578947368","16,245","0","0","8","38","64","59.4","4.75","8","235","225.81578947368","16,245","0","0",,,,,,,,,,,,,,,,,,,,,,,"Spokane (SFF)","Felts Field (SFF)"
"14764","2023","SFF","2","8","16","50","4","8","217.5","203.375","4,514","0","0","2","8","16","50","4","8","217.5","203.375","4,514","0","0",,,,,,,,,,,,,,,,,,,,,,,"Spokane (SFF)","Felts Field (SFF)"
"14764","2024","SFF","7","28","42","66.7","4","6","240.14285714286","237.07142857143","15,799","0","0","7","28","42","66.7","4","6","240.14285714286","237.07142857143","15,799","0","0",,,,,,,,,,,,,,,,,,,,,,,"Spokane (SFF)","Felts Field (SFF)"
"14764","2025","SFF","2","8","12","66.7","4","6","276","276","4,514","0","0","2","8","12","66.7","4","6","276","276","4,514","0","0",,,,,,,,,,,,,,,,,,,,,,,"Spokane (SFF)","Felts Field (SFF)"
"14769","2014","SFM","1","2","9","22.2","2","9","151","151","3,274","0","0","1","2","9","22.2","2","9","151","151","3,274","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2015","SFM","1","7","9","77.8","7","9","222","222","3,450","0","0","1","7","9","77.8","7","9","222","222","3,450","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2016","SFM","1","0","8","0","0","8","138",,"4,000","0","0","1","0","8","0","0","8","138",,"4,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2017","SFM","2","3","16","18.8","1.5","8","295","352.33333333333","8,750","0","0","2","3","16","18.8","1.5","8","295","352.33333333333","8,750","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2018","SFM","1","4","8","50","4","8","246","246","1,600","0","0","1","4","8","50","4","8","246","246","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2019","SFM","9","38","80","47.5","4.22222222222","8.88888888889","503.88888888889","691.86842105263","28,950","0","0","9","38","80","47.5","4.22222222222","8.88888888889","503.88888888889","691.86842105263","28,950","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2020","SFM","5","28","40","70","5.6","8","217.4","214","19,100","0","0","5","28","40","70","5.6","8","217.4","214","19,100","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2021","SFM","11","47","97","48.5","4.27272727273","8.81818181818","221.45454545455","204.65957446809","46,600","0","0","11","47","97","48.5","4.27272727273","8.81818181818","221.45454545455","204.65957446809","46,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2022","SFM","7","13","70","18.6","1.85714285714","10","805.14285714286","581.84615384615","21,975","0","0","7","13","70","18.6","1.85714285714","10","805.14285714286","581.84615384615","21,975","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2023","SFM","2","3","16","18.8","1.5","8","186.5","174.66666666667","6,900","0","0","2","3","16","18.8","1.5","8","186.5","174.66666666667","6,900","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2024","SFM","2","3","16","18.8","1.5","8","376.5","446.33333333333","6,900","0","0","2","3","16","18.8","1.5","8","376.5","446.33333333333","6,900","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14769","2025","SFM","3","5","24","20.8","1.66666666667","8","161","156","10,350","0","0","3","5","24","20.8","1.66666666667","8","161","156","10,350","0","0",,,,,,,,,,,,,,,,,,,,,,,"Sanford (SFM)","Sanford Seacoast Regional (SFM)"
"14771","2014","SFO","200,120","22,887,058","27,492,411","83.2","114.366669998","137.37962722367","1,533.21942334599","2,171.41014266666","7,847,047,294","470,473,911","50,288,950","172,711","17,894,495","21,548,016","83","103.60946899734","124.76342560694","1,147.7421762366","1,412.88181141742","5,730,139,574","138,116,019","43,762,836","27,409","4,992,563","5,944,395","84","182.1504980116","216.87748549746","3,962.20847166989","4,890.15028293083","2,116,907,720","332,357,892","6,526,114","26,231","5,069,779","5,949,130","85.2","193.27433189737","226.79768213183","3,881.90884830925","4,901.04111106224","1,855,960,533","244,293,047","5,757,822","San Francisco (SFO)","San Francisco International (SFO)"
"14771","2015","SFO","198,126","24,374,805","29,145,664","83.6","123.02678598468","147.1067098715","1,608.42203446292","2,189.80694844533","8,461,027,486","496,674,360","63,470,734","169,208","18,925,736","22,529,467","84","111.84894331237","133.14658290388","1,175.13050801381","1,396.42596890287","6,106,539,721","140,359,551","54,558,878","28,918","5,449,069","6,616,197","82.4","188.43173801784","228.79165225811","4,143.74234041082","4,945.38206893691","2,354,487,765","356,314,809","8,911,856","27,763","5,571,790","6,637,322","83.9","200.69120772251","239.07077765371","4,071.6569174801","4,976.41844290614","2,104,777,943","269,664,523","5,677,297","San Francisco (SFO)","San Francisco International (SFO)"
